Customer ID,Age,Annual Income (K$),Gender,Product Category Purchased,Average Spend per Visit ($),Number of Visits in Last 6 Months,Customer Segment
6345,69,59,Female,Books,152.26035473091295,37,Regular Shopper
6346,65,87,Female,Fashion,168.15996253069483,35,Regular Shopper
6347,51,127,Female,Home,55.85027442420657,26,Premium Shopper
6348,27,107,Male,Books,198.57398861025382,24,Budget Shopper
6349,52,51,Male,Fashion,13.930849739996978,10,Budget Shopper
6350,28,137,Female,Home,51.230091244752806,39,Premium Shopper
6351,28,46,Male,Home,158.20394369262866,7,Premium Shopper
6352,38,44,Male,Electronics,46.88489476059304,36,Budget Shopper
6353,38,143,Female,Books,142.66937402817922,17,Budget Shopper
6354,39,77,Male,Electronics,172.5507769467517,18,Premium Shopper
6355,62,61,Female,Home,192.25071180050944,12,Budget Shopper
6356,24,106,Male,Books,100.10702792605122,23,Budget Shopper
6357,34,114,Female,Books,194.5107333666023,18,Premium Shopper
6358,19,142,Male,Others,88.20823636951893,15,Premium Shopper
6359,29,69,Female,Fashion,51.444327538133294,39,Regular Shopper
6360,59,126,Male,Others,107.6451520860978,7,Regular Shopper
6361,35,86,Male,Others,133.4664164191836,29,Budget Shopper
6362,28,87,Male,Home,97.01303004948932,17,Premium Shopper
6363,33,120,Female,Fashion,117.7247643536904,20,Budget Shopper
6364,66,128,Female,Others,89.11774566816584,32,Premium Shopper
6365,68,45,Male,Others,109.70477126403746,31,Budget Shopper
6366,35,57,Male,Books,190.9931776698467,14,Budget Shopper
6367,52,127,Female,Home,104.96791898190308,22,Premium Shopper
6368,43,140,Male,Others,58.10413023375945,12,Regular Shopper
6369,33,30,Male,Fashion,154.16185808738842,11,Regular Shopper
6370,23,70,Female,Electronics,74.14104697849437,26,Premium Shopper
6371,61,77,Female,Electronics,165.07936245606425,13,Budget Shopper
6372,60,60,Male,Home,20.799977906938178,33,Budget Shopper
6373,64,65,Female,Electronics,73.11381565065136,33,Budget Shopper
6374,64,137,Male,Books,27.928382569521496,32,Premium Shopper
6375,65,62,Male,Books,26.210386606707978,25,Regular Shopper
6376,59,62,Female,Fashion,135.09401624276308,37,Premium Shopper
6377,29,132,Male,Home,83.21361225718542,30,Regular Shopper
6378,30,111,Female,Home,175.5809989771714,19,Regular Shopper
6379,21,52,Female,Electronics,108.11697619597054,6,Premium Shopper
6380,56,89,Male,Others,66.11521202273372,16,Regular Shopper
6381,19,116,Female,Others,146.968888712817,37,Regular Shopper
6382,43,108,Male,Others,128.56319040128295,19,Regular Shopper
6383,44,119,Female,Fashion,161.92297795754865,5,Budget Shopper
6384,44,59,Male,Home,132.28177250495816,37,Premium Shopper
6385,32,118,Female,Electronics,41.732549248794854,8,Budget Shopper
6386,25,74,Male,Fashion,137.35890715674253,32,Premium Shopper
6387,24,109,Male,Books,84.39434754700396,18,Budget Shopper
6388,64,68,Female,Books,97.99717574893793,16,Regular Shopper
6389,63,141,Male,Books,185.0972693900955,10,Budget Shopper
6390,57,74,Male,Home,78.39316879657194,24,Budget Shopper
6391,29,107,Male,Books,126.27223716825937,25,Premium Shopper
6392,30,110,Male,Others,79.06152934832551,20,Premium Shopper
6393,60,41,Male,Books,27.99822221798043,16,Budget Shopper
6394,34,122,Male,Fashion,96.1698149891771,24,Premium Shopper
6395,34,61,Female,Books,123.44168584733386,37,Regular Shopper
6396,53,85,Female,Others,87.42562548714376,6,Regular Shopper
6397,38,53,Female,Books,84.22657508885503,38,Regular Shopper
6398,25,145,Female,Electronics,165.87191763993542,30,Premium Shopper
6399,22,42,Male,Others,15.640182734999339,37,Premium Shopper
6400,43,149,Male,Home,66.1612253806228,34,Budget Shopper
6401,33,49,Female,Books,164.2338804216702,5,Premium Shopper
6402,53,108,Male,Fashion,184.90072823612113,12,Budget Shopper
6403,45,85,Female,Books,88.33692130975737,5,Premium Shopper
6404,46,82,Male,Fashion,178.8709062072545,14,Premium Shopper
6405,64,97,Male,Electronics,47.79672320375621,36,Budget Shopper
6406,29,83,Female,Home,52.0711428934328,6,Regular Shopper
6407,54,63,Male,Others,170.77636155111267,35,Premium Shopper
6408,47,57,Female,Others,181.61897085471745,8,Budget Shopper
6409,40,79,Female,Home,52.33309591290682,16,Premium Shopper
6410,33,31,Female,Electronics,21.271596094036113,35,Premium Shopper
6411,31,140,Male,Electronics,27.161586040504673,27,Premium Shopper
6412,27,123,Male,Books,59.662358721509015,37,Premium Shopper
6413,24,55,Female,Electronics,154.67532465789103,12,Premium Shopper
6414,62,80,Male,Books,106.89844728129374,20,Budget Shopper
6415,69,76,Female,Fashion,96.56188002612623,19,Premium Shopper
6416,54,55,Female,Home,120.98658692154018,30,Budget Shopper
6417,46,113,Male,Fashion,179.1423915578154,18,Budget Shopper
6418,20,135,Female,Fashion,27.181772117474942,16,Regular Shopper
6419,32,121,Male,Fashion,141.99758425095044,31,Budget Shopper
6420,53,149,Male,Fashion,186.09026067452697,35,Budget Shopper
6421,64,113,Male,Others,50.536507934096,8,Regular Shopper
6422,63,104,Female,Electronics,169.17674003274854,34,Premium Shopper
6423,69,103,Female,Home,142.6246950443054,8,Regular Shopper
6424,36,90,Male,Home,12.74902185389749,35,Premium Shopper
6425,30,52,Male,Fashion,54.00621926880436,38,Premium Shopper
6426,59,66,Female,Home,125.11050457021736,8,Budget Shopper
6427,38,70,Male,Books,105.45606450333021,24,Premium Shopper
6428,54,81,Male,Home,110.30788798010452,22,Regular Shopper
6429,44,112,Female,Fashion,54.06678067529631,12,Regular Shopper
6430,69,138,Female,Home,138.25065943463906,6,Premium Shopper
6431,46,111,Female,Electronics,60.61949047798761,13,Regular Shopper
6432,37,78,Male,Fashion,83.99264363090624,20,Regular Shopper
6433,42,56,Female,Others,80.09402401721448,26,Budget Shopper
6434,23,35,Female,Electronics,137.6847542027807,16,Budget Shopper
6435,53,103,Female,Home,27.148024719811303,9,Budget Shopper
6436,19,95,Female,Others,49.05296119763519,19,Premium Shopper
6437,39,53,Female,Electronics,48.09444343016289,12,Budget Shopper
6438,49,67,Female,Books,30.60068808198492,28,Regular Shopper
6439,33,57,Female,Electronics,49.44304597892722,23,Budget Shopper
6440,35,57,Male,Others,125.34145090543733,22,Regular Shopper
6441,22,146,Female,Books,149.11195246609574,25,Budget Shopper
6442,53,138,Male,Home,135.4576549241333,18,Regular Shopper
6443,47,143,Male,Fashion,100.28574621636764,19,Budget Shopper
6444,62,132,Female,Home,19.96256850825209,7,Budget Shopper
6445,36,95,Male,Fashion,192.21133203048726,15,Budget Shopper
6446,40,90,Female,Fashion,41.93452755912347,7,Budget Shopper
6447,51,75,Male,Others,137.00006037707746,34,Regular Shopper
6448,30,98,Female,Books,183.4492169416011,10,Budget Shopper
6449,60,143,Male,Books,142.57764823638783,10,Premium Shopper
6450,46,104,Female,Electronics,51.42943163590054,35,Budget Shopper
6451,53,103,Female,Home,70.00129676516437,26,Budget Shopper
6452,39,72,Male,Others,15.739114732108083,25,Premium Shopper
6453,69,88,Male,Home,126.42406576000157,10,Regular Shopper
6454,69,31,Female,Electronics,126.46866636749766,33,Premium Shopper
6455,64,44,Male,Electronics,147.84511046151206,15,Regular Shopper
6456,53,132,Female,Others,12.089294962368058,26,Premium Shopper
6457,26,134,Male,Electronics,165.38984487664865,10,Premium Shopper
6458,56,66,Female,Others,150.35508190605853,34,Premium Shopper
6459,68,100,Male,Electronics,36.76845580957688,29,Regular Shopper
6460,36,49,Female,Books,76.04905576110593,5,Budget Shopper
6461,55,127,Male,Others,131.3197296518012,26,Budget Shopper
6462,23,64,Female,Books,104.2014062386623,13,Premium Shopper
6463,69,63,Male,Books,31.86791014123986,12,Regular Shopper
6464,64,146,Female,Others,26.595621275952084,38,Regular Shopper
6465,32,115,Male,Home,158.4766968305374,20,Budget Shopper
6466,37,60,Male,Fashion,39.63375242338387,23,Regular Shopper
6467,26,116,Female,Electronics,42.69760804678428,12,Regular Shopper
6468,49,48,Male,Electronics,167.87539381778396,16,Premium Shopper
6469,21,97,Male,Home,126.30653056701124,35,Regular Shopper
6470,67,53,Female,Fashion,124.89596554925475,37,Regular Shopper
6471,35,113,Female,Home,101.0756965590346,23,Premium Shopper
6472,22,68,Female,Fashion,118.10905273643527,31,Budget Shopper
6473,37,121,Female,Others,124.3362411706441,28,Budget Shopper
6474,40,83,Male,Others,193.88698462028026,32,Regular Shopper
6475,28,68,Male,Books,52.36492841884006,8,Premium Shopper
6476,54,46,Male,Books,50.766859743087224,16,Budget Shopper
6477,39,48,Female,Others,20.871512664009977,27,Regular Shopper
6478,21,147,Male,Books,135.05777177377124,24,Budget Shopper
6479,46,77,Male,Others,114.31801435622975,32,Regular Shopper
6480,61,64,Female,Home,31.135448730861555,5,Budget Shopper
6481,51,61,Male,Electronics,79.26239767245558,15,Premium Shopper
6482,30,76,Male,Others,43.94600901292873,35,Premium Shopper
6483,59,139,Female,Others,72.98153067616369,13,Budget Shopper
6484,26,76,Male,Others,190.7401921849759,10,Premium Shopper
6485,59,93,Female,Books,139.8305793873005,10,Budget Shopper
6486,48,75,Female,Books,11.43812915107697,7,Budget Shopper
6487,24,132,Male,Books,57.97653401898349,36,Premium Shopper
6488,21,64,Male,Books,11.968693944778016,39,Regular Shopper
6489,36,123,Male,Home,145.82501476604935,20,Premium Shopper
6490,59,46,Female,Others,99.19014239054088,6,Regular Shopper
6491,47,71,Female,Home,198.86355144473396,11,Regular Shopper
6492,48,140,Male,Books,149.38081959430508,39,Regular Shopper
6493,52,58,Male,Home,108.40345911449756,34,Budget Shopper
6494,38,99,Female,Others,162.8940313595457,33,Regular Shopper
6495,48,46,Male,Others,143.91269373447446,5,Regular Shopper
6496,36,110,Male,Books,56.31747375083756,5,Premium Shopper
6497,48,43,Female,Others,110.74907221722815,11,Budget Shopper
6498,49,53,Male,Home,115.63975771847346,7,Budget Shopper
6499,19,86,Male,Fashion,95.73402273548265,35,Regular Shopper
6500,69,79,Male,Others,44.04659834251878,29,Premium Shopper
6501,27,86,Male,Home,52.44011981499853,28,Regular Shopper
6502,19,130,Female,Home,63.3990061816327,5,Budget Shopper
6503,19,90,Female,Home,11.94847838185111,35,Premium Shopper
6504,41,133,Female,Others,184.21933951220677,15,Budget Shopper
6505,34,68,Female,Fashion,140.35823840086098,7,Budget Shopper
6506,49,84,Male,Books,141.02728999904946,16,Budget Shopper
6507,33,125,Male,Books,118.74281662373305,24,Budget Shopper
6508,33,65,Male,Others,140.96905355060125,34,Budget Shopper
6509,63,143,Male,Others,196.5538844759909,14,Premium Shopper
6510,56,66,Female,Electronics,83.18046415055373,19,Premium Shopper
6511,48,141,Male,Fashion,145.37986150654712,25,Budget Shopper
6512,60,43,Male,Home,78.31051083173035,22,Regular Shopper
6513,41,56,Female,Home,172.31487176189694,36,Regular Shopper
6514,18,112,Female,Books,173.02543530910665,23,Budget Shopper
6515,28,60,Female,Others,181.43062083046215,34,Premium Shopper
6516,38,139,Male,Fashion,11.038031605956885,37,Regular Shopper
6517,21,102,Female,Books,66.65637454925802,26,Premium Shopper
6518,24,131,Male,Fashion,35.44562672830325,33,Premium Shopper
6519,43,110,Male,Others,96.2573775991298,28,Regular Shopper
6520,64,112,Female,Home,104.13543210906658,8,Regular Shopper
6521,67,73,Female,Electronics,58.62176813763455,16,Premium Shopper
6522,29,97,Female,Fashion,147.45483348856337,8,Regular Shopper
6523,48,77,Male,Home,61.25624626590418,9,Budget Shopper
6524,34,86,Male,Fashion,172.23936130383814,23,Regular Shopper
6525,50,104,Male,Fashion,43.7552799469395,35,Premium Shopper
6526,28,51,Female,Fashion,79.77470600540389,11,Premium Shopper
6527,45,33,Male,Others,128.22517410061795,16,Premium Shopper
6528,49,110,Male,Books,125.01366338801813,14,Premium Shopper
6529,18,101,Male,Fashion,24.825531280977266,33,Premium Shopper
6530,64,75,Male,Others,170.78913631628015,25,Premium Shopper
6531,45,88,Female,Electronics,123.63233735165728,17,Budget Shopper
6532,59,63,Male,Books,175.273314254362,27,Premium Shopper
6533,24,40,Female,Others,174.85075986329502,10,Premium Shopper
6534,19,60,Female,Electronics,113.7245511712559,35,Budget Shopper
6535,59,40,Male,Books,183.0484768891732,13,Premium Shopper
6536,41,149,Male,Others,171.19748177455662,28,Premium Shopper
6537,21,147,Female,Electronics,192.0433594667365,20,Budget Shopper
6538,61,85,Male,Others,171.5946957262872,15,Regular Shopper
6539,36,67,Female,Electronics,166.0287316902184,5,Regular Shopper
6540,43,146,Male,Fashion,99.17849132861319,25,Premium Shopper
6541,28,50,Male,Fashion,50.28590147180627,10,Regular Shopper
6542,57,139,Female,Books,183.03465928434233,18,Regular Shopper
6543,67,123,Male,Electronics,147.28434542475438,33,Budget Shopper
6544,60,39,Female,Fashion,63.53209419771885,5,Regular Shopper
6545,28,55,Female,Books,74.78918732357208,12,Premium Shopper
6546,62,120,Male,Home,140.3549172528719,23,Budget Shopper
6547,20,37,Female,Fashion,100.78528858719747,27,Regular Shopper
6548,29,132,Male,Fashion,25.48168675080997,15,Premium Shopper
6549,20,37,Male,Others,36.87510969167483,31,Budget Shopper
6550,59,89,Male,Home,151.6732498673391,24,Premium Shopper
6551,44,101,Female,Electronics,72.42821041154787,12,Regular Shopper
6552,66,148,Male,Books,106.45339139638745,30,Premium Shopper
6553,19,63,Male,Home,155.6580808681699,39,Regular Shopper
6554,66,45,Female,Electronics,152.72336280414996,7,Regular Shopper
6555,33,134,Female,Fashion,41.73285510858204,8,Regular Shopper
6556,19,42,Female,Books,28.694834235816707,33,Regular Shopper
6557,47,116,Female,Books,122.3189356633671,32,Regular Shopper
6558,37,105,Male,Home,150.91024604693553,23,Budget Shopper
6559,55,120,Male,Others,38.317585179127974,32,Regular Shopper
6560,45,51,Male,Electronics,80.6715045921822,22,Budget Shopper
6561,42,125,Male,Home,175.35281923385173,18,Premium Shopper
6562,49,142,Female,Others,189.402396896461,18,Premium Shopper
6563,27,56,Female,Others,96.27325458044002,33,Budget Shopper
6564,59,93,Male,Others,25.10802746585827,7,Budget Shopper
6565,57,31,Female,Books,58.962326678451696,38,Premium Shopper
6566,50,138,Female,Electronics,54.26428485995127,13,Budget Shopper
6567,30,126,Female,Electronics,55.40310690280082,9,Budget Shopper
6568,58,55,Female,Home,103.83752402205751,33,Regular Shopper
6569,59,121,Female,Fashion,120.81287382139851,9,Premium Shopper
6570,64,112,Male,Home,33.27682184918771,17,Budget Shopper
6571,54,136,Male,Electronics,178.97764124038352,30,Budget Shopper
6572,33,98,Female,Books,127.79502642341181,13,Budget Shopper
6573,62,126,Female,Home,123.47782875092102,8,Regular Shopper
6574,39,113,Male,Fashion,197.583009693014,35,Premium Shopper
6575,37,59,Male,Home,129.3473557236938,9,Premium Shopper
6576,67,138,Female,Others,186.50223836722515,11,Budget Shopper
6577,60,37,Female,Fashion,64.38882474836043,32,Budget Shopper
6578,44,67,Female,Others,55.624603165834536,18,Regular Shopper
6579,58,90,Male,Books,108.13855049664609,28,Budget Shopper
6580,33,110,Female,Electronics,106.63570005096656,9,Budget Shopper
6581,51,137,Female,Home,53.03189340194041,38,Regular Shopper
6582,49,94,Female,Home,142.93457481099006,32,Budget Shopper
6583,43,96,Female,Others,15.630425654971724,12,Premium Shopper
6584,42,75,Female,Others,141.219789784396,25,Premium Shopper
6585,19,119,Female,Electronics,96.86379836342702,28,Premium Shopper
6586,29,124,Female,Home,140.91142706056502,28,Regular Shopper
6587,57,101,Female,Electronics,100.6453198218886,17,Regular Shopper
6588,26,72,Male,Others,195.69341874809206,19,Premium Shopper
6589,29,88,Male,Others,73.59014070959239,29,Premium Shopper
6590,43,75,Male,Fashion,196.68885803045376,32,Regular Shopper
6591,26,101,Female,Others,22.34504907100532,12,Budget Shopper
6592,27,64,Male,Others,139.91454720393574,35,Budget Shopper
6593,49,68,Male,Electronics,96.30164928913331,11,Regular Shopper
6594,51,121,Male,Fashion,166.20614885064305,21,Premium Shopper
6595,65,80,Male,Fashion,160.02705324622963,39,Regular Shopper
6596,37,33,Male,Home,162.0399347464281,26,Premium Shopper
6597,56,109,Female,Books,28.000333867478744,11,Regular Shopper
6598,19,106,Male,Home,166.249482973646,14,Regular Shopper
6599,18,113,Female,Home,50.667629914314574,32,Regular Shopper
6600,68,80,Female,Home,14.879250133216606,33,Regular Shopper
6601,53,34,Male,Fashion,51.37035674003816,39,Regular Shopper
6602,41,84,Female,Electronics,101.06416989296822,26,Regular Shopper
6603,44,130,Male,Others,151.00115838317208,13,Premium Shopper
6604,19,49,Female,Fashion,51.540171358242205,12,Premium Shopper
6605,48,53,Female,Others,31.471434137151558,34,Budget Shopper
6606,31,65,Male,Others,132.73377845454903,34,Regular Shopper
6607,19,63,Female,Books,196.94062690840335,35,Budget Shopper
6608,46,138,Female,Home,124.16535739626744,26,Budget Shopper
6609,32,141,Female,Books,141.30089918345013,35,Regular Shopper
6610,29,83,Female,Home,116.6218143118198,32,Regular Shopper
6611,54,63,Female,Fashion,158.64620440341574,9,Budget Shopper
6612,45,112,Female,Others,195.40283983979452,21,Budget Shopper
6613,37,46,Female,Books,113.38455358679512,15,Regular Shopper
6614,56,34,Female,Fashion,89.1901972311179,26,Regular Shopper
6615,41,118,Male,Fashion,173.46518162042403,29,Regular Shopper
6616,38,47,Female,Home,194.24838531439812,17,Premium Shopper
6617,27,84,Male,Others,34.54451176521791,15,Budget Shopper
6618,63,82,Male,Home,119.8524834400368,9,Budget Shopper
6619,31,79,Female,Home,160.5673985837395,18,Budget Shopper
6620,54,101,Female,Fashion,111.33448697971424,26,Premium Shopper
6621,35,120,Male,Home,87.74742395666026,7,Budget Shopper
6622,41,108,Male,Electronics,134.4936660157299,39,Regular Shopper
6623,31,74,Male,Others,61.32433795753617,36,Premium Shopper
6624,51,42,Female,Home,76.33541115829019,28,Budget Shopper
6625,29,45,Female,Home,198.53256518745548,32,Premium Shopper
6626,39,115,Female,Books,130.92841353115412,25,Premium Shopper
6627,23,113,Male,Others,175.85618667910418,37,Regular Shopper
6628,53,42,Female,Others,163.47601747705727,32,Premium Shopper
6629,62,49,Female,Home,133.93178533486457,14,Regular Shopper
6630,53,95,Female,Electronics,169.7385256671669,29,Regular Shopper
6631,39,128,Female,Books,64.56011413237849,21,Budget Shopper
6632,31,76,Male,Electronics,131.05212527433667,8,Regular Shopper
6633,33,148,Female,Home,122.21466300955638,14,Budget Shopper
6634,53,48,Female,Others,128.2597241507355,29,Budget Shopper
6635,42,74,Male,Others,42.04006615788729,36,Budget Shopper
6636,49,66,Female,Electronics,62.676177599633,12,Regular Shopper
6637,50,83,Male,Fashion,64.46508057058243,16,Budget Shopper
6638,62,35,Male,Home,124.36977088882502,25,Regular Shopper
6639,53,43,Female,Others,194.78390728355936,31,Regular Shopper
6640,37,33,Male,Fashion,191.27283472460815,34,Budget Shopper
6641,35,115,Female,Others,53.16601506804235,14,Regular Shopper
6642,55,144,Male,Others,67.92059618268678,25,Budget Shopper
6643,20,84,Male,Fashion,16.85175953304175,5,Budget Shopper
6644,40,132,Female,Electronics,85.77496207328488,13,Budget Shopper
6645,49,129,Male,Home,168.58808311926907,7,Premium Shopper
6646,62,63,Female,Fashion,183.9928304073666,23,Regular Shopper
6647,33,56,Female,Fashion,54.93433111790929,10,Premium Shopper
6648,22,36,Female,Others,60.50094996287945,11,Premium Shopper
6649,21,32,Female,Fashion,51.9614651366632,20,Regular Shopper
6650,38,76,Male,Home,76.51967783916996,8,Regular Shopper
6651,57,126,Female,Electronics,162.90428573220348,22,Budget Shopper
6652,68,31,Male,Electronics,132.90291927804742,36,Premium Shopper
6653,31,135,Female,Electronics,159.328774394103,36,Regular Shopper
6654,56,109,Male,Home,120.77591020370818,22,Budget Shopper
6655,48,54,Male,Others,58.96928483123789,32,Regular Shopper
6656,31,89,Male,Home,53.318894240383386,6,Regular Shopper
6657,23,108,Male,Fashion,11.71013411411246,6,Budget Shopper
6658,29,53,Female,Books,158.38660600607378,23,Regular Shopper
6659,33,44,Female,Books,170.95303297129638,9,Budget Shopper
6660,34,124,Male,Books,155.9736939293991,17,Premium Shopper
6661,62,43,Male,Electronics,24.136390968413238,26,Budget Shopper
6662,40,83,Female,Home,154.82210916227453,11,Regular Shopper
6663,31,107,Male,Home,18.69581609855117,6,Premium Shopper
6664,24,35,Male,Electronics,30.06268248421432,18,Premium Shopper
6665,63,107,Female,Fashion,93.69032085720677,29,Budget Shopper
6666,49,110,Male,Books,100.46793169571961,30,Budget Shopper
6667,32,47,Male,Books,165.0625409575523,9,Budget Shopper
6668,61,49,Female,Electronics,139.110109487773,24,Premium Shopper
6669,34,144,Male,Books,39.130833939931094,16,Budget Shopper
6670,58,91,Female,Others,52.96788881347225,35,Regular Shopper
6671,64,110,Female,Home,64.27828576915049,21,Premium Shopper
6672,61,109,Female,Books,33.49780111642309,20,Budget Shopper
6673,51,69,Female,Books,64.65252840825383,14,Premium Shopper
6674,22,68,Male,Others,148.43364955254927,39,Regular Shopper
6675,62,81,Female,Fashion,55.86627932038376,37,Regular Shopper
6676,44,61,Female,Fashion,168.71833294147342,39,Regular Shopper
6677,69,137,Male,Others,99.20822907378948,31,Budget Shopper
6678,40,102,Female,Fashion,71.35779463643388,11,Budget Shopper
6679,57,56,Male,Electronics,88.35943986428589,31,Premium Shopper
6680,31,139,Female,Others,144.80438071276336,16,Budget Shopper
6681,32,81,Female,Home,108.19061361673815,37,Premium Shopper
6682,60,126,Female,Home,11.38294615526103,17,Budget Shopper
6683,50,92,Female,Home,185.24153085116427,6,Regular Shopper
6684,48,103,Male,Books,22.539240570351826,7,Budget Shopper
6685,52,92,Male,Others,188.3380562747333,15,Budget Shopper
6686,34,46,Male,Others,15.349036487810388,9,Budget Shopper
6687,45,142,Female,Fashion,156.4860736419152,6,Regular Shopper
6688,36,78,Female,Others,111.58819455482477,32,Premium Shopper
6689,63,129,Female,Others,106.08797431478014,17,Budget Shopper
6690,40,110,Male,Fashion,23.82791548336086,39,Regular Shopper
6691,49,111,Female,Others,55.3615519642041,17,Budget Shopper
6692,57,145,Male,Others,157.73399024238648,16,Budget Shopper
6693,30,52,Male,Electronics,179.33936768527388,22,Regular Shopper
6694,37,127,Male,Fashion,110.53254940006612,22,Budget Shopper
6695,52,101,Female,Electronics,77.13524530889312,21,Budget Shopper
6696,22,42,Female,Books,21.389209532200056,26,Budget Shopper
6697,26,52,Female,Fashion,139.61391995260468,17,Budget Shopper
6698,46,86,Female,Others,62.9048560303937,23,Budget Shopper
6699,23,91,Male,Others,20.452605848507893,28,Regular Shopper
6700,42,83,Male,Electronics,136.5118285287382,23,Regular Shopper
6701,48,49,Female,Electronics,102.2867607714141,25,Budget Shopper
6702,39,115,Female,Books,12.272808443327548,28,Budget Shopper
6703,19,140,Female,Books,31.075567430205943,34,Premium Shopper
6704,62,81,Male,Others,142.8483665567294,32,Regular Shopper
6705,22,52,Female,Home,22.097553282499824,39,Budget Shopper
6706,44,134,Male,Books,174.53298232016814,21,Premium Shopper
6707,42,64,Male,Others,69.15199270978721,38,Regular Shopper
6708,25,96,Male,Books,26.84662938292068,13,Premium Shopper
6709,18,63,Male,Fashion,154.35390185193242,17,Premium Shopper
6710,37,62,Male,Electronics,109.64117454607451,18,Budget Shopper
6711,61,75,Male,Others,68.26160615206655,30,Budget Shopper
6712,40,110,Male,Books,87.15868491716091,25,Regular Shopper
6713,49,74,Female,Electronics,14.068355164916918,24,Premium Shopper
6714,28,48,Female,Home,135.91272213249152,15,Premium Shopper
6715,56,123,Female,Books,79.49700090305446,39,Budget Shopper
6716,64,116,Male,Others,145.66713824834466,35,Regular Shopper
6717,41,44,Male,Fashion,129.35251773098395,22,Budget Shopper
6718,28,107,Female,Electronics,133.7382953228502,18,Regular Shopper
6719,46,95,Male,Electronics,160.64961509084216,9,Premium Shopper
6720,43,68,Male,Fashion,129.92003489148772,21,Regular Shopper
6721,33,142,Male,Others,89.55792655595957,25,Premium Shopper
6722,52,47,Male,Home,84.08623672958076,18,Regular Shopper
6723,37,99,Male,Fashion,32.720600285322604,7,Budget Shopper
6724,63,88,Male,Home,158.09424849968593,35,Budget Shopper
6725,20,61,Male,Others,154.61060393337814,29,Budget Shopper
6726,18,50,Male,Books,56.796689746249456,21,Regular Shopper
6727,64,69,Male,Books,173.9095634126475,30,Premium Shopper
6728,18,121,Male,Others,121.91061898021937,21,Budget Shopper
6729,34,56,Male,Home,100.95050005496778,23,Regular Shopper
6730,19,31,Male,Fashion,13.324297308844216,31,Regular Shopper
6731,46,126,Female,Others,82.7208253142201,11,Budget Shopper
6732,37,109,Male,Others,131.727445964776,30,Budget Shopper
6733,23,68,Male,Books,27.052089160792857,9,Budget Shopper
6734,25,115,Female,Fashion,97.31778868863417,6,Budget Shopper
6735,46,85,Female,Books,198.75283075870325,20,Regular Shopper
6736,65,136,Female,Home,146.14234106972282,15,Premium Shopper
6737,68,140,Male,Home,113.90546862530483,27,Premium Shopper
6738,50,42,Male,Electronics,111.27624813842456,39,Regular Shopper
6739,20,85,Female,Others,18.31536562905694,10,Premium Shopper
6740,52,95,Female,Fashion,191.88974310750785,5,Regular Shopper
6741,22,107,Female,Fashion,186.35375545415818,37,Regular Shopper
6742,44,85,Male,Books,139.65689502833484,22,Regular Shopper
6743,61,131,Male,Books,28.812213439494492,7,Premium Shopper
6744,29,134,Female,Fashion,49.48844038239326,23,Regular Shopper
6745,37,57,Male,Books,44.94281181636119,14,Regular Shopper
6746,62,93,Male,Electronics,108.71991216923158,24,Budget Shopper
6747,37,100,Female,Others,49.48273615537726,15,Budget Shopper
6748,26,111,Female,Electronics,142.20210669339767,36,Premium Shopper
6749,56,93,Female,Home,113.59367833418392,24,Budget Shopper
6750,21,85,Male,Fashion,13.355053638104543,36,Budget Shopper
6751,68,70,Male,Electronics,151.37087503677378,26,Budget Shopper
6752,36,148,Male,Electronics,45.877459964250214,8,Regular Shopper
6753,55,129,Male,Books,166.7281727393286,17,Budget Shopper
6754,44,70,Male,Books,77.458633053366,10,Premium Shopper
6755,62,129,Female,Books,74.33773919651092,33,Regular Shopper
6756,60,137,Male,Home,12.245293797860002,6,Premium Shopper
6757,30,33,Male,Electronics,197.66850675537324,29,Premium Shopper
6758,30,86,Female,Others,126.28082444265412,36,Premium Shopper
6759,39,59,Female,Books,90.31873157533823,30,Premium Shopper
6760,45,117,Female,Home,28.358066847654417,30,Premium Shopper
6761,69,113,Female,Home,142.8381321886932,26,Budget Shopper
6762,64,75,Male,Books,63.71878929846838,14,Budget Shopper
6763,62,85,Male,Fashion,197.7733554913505,27,Premium Shopper
6764,39,60,Female,Electronics,190.6039982383714,8,Premium Shopper
6765,60,117,Male,Books,149.70636897252984,20,Budget Shopper
6766,36,36,Female,Others,194.50366675376412,37,Premium Shopper
6767,25,119,Male,Electronics,30.070433866214938,17,Budget Shopper
6768,69,106,Male,Home,63.18391850194359,17,Premium Shopper
6769,25,83,Male,Others,58.116224870324025,37,Premium Shopper
6770,59,37,Female,Electronics,23.682405107267474,18,Regular Shopper
6771,43,84,Female,Others,194.7230536145766,12,Premium Shopper
6772,65,98,Male,Home,21.395076462909834,30,Regular Shopper
6773,68,73,Male,Books,172.77089175892263,26,Premium Shopper
6774,43,42,Female,Others,155.95067066959945,5,Regular Shopper
6775,40,122,Female,Books,81.4147466195773,20,Budget Shopper
6776,60,49,Male,Home,13.573398899661807,33,Premium Shopper
6777,30,107,Male,Home,11.158221946555209,27,Budget Shopper
6778,45,61,Female,Others,48.75882973184542,9,Regular Shopper
6779,26,89,Male,Others,103.83655020642068,25,Regular Shopper
6780,37,79,Female,Home,97.00289585517875,24,Regular Shopper
6781,36,56,Female,Others,121.20558954733623,12,Regular Shopper
6782,65,149,Male,Others,156.6722688355448,30,Budget Shopper
6783,56,54,Male,Others,81.69737682343909,29,Regular Shopper
6784,68,81,Male,Others,40.469102146770304,11,Premium Shopper
